Year,Zone,Sub Region,District,Division 1 - Boys,Division 1 - Girls,Division 1 - Total,Division 2 - Boys,Division 2 - Girls,Division 2 - Total,Division 3 - Boys,Division 3 - Girls,Division 3 - Total,Division 4 - Boys,Division 4 - Girls,Division 4 - Total,Division U - Boys,Division U - Girls,Division U - Total,Division X - Boys,Division X - Girls,Division X - Total,Registered - Boys,Registered - Girls,Registered - Total,Sat - Boys,Sat - Girls,Sat - Total,Passed - Boys,Passed - Girls,Passed - Total,Pass Rate - Boys,Pass Rate - Girls,Pass Rate - Total,Pass Division 1_2_3 Boys,Pass Division 1_2_3 Girls,Pass Division 1_2_3 Total,Pass Rate Division 1_2_3 Boys,Pass Rate Division 1_2_3 Girls,Pass Rate Division 1_2_3 Total,Pass Rate Division 1 Boys,Pass Rate Division 1 Girls,Pass Rate Division 1 Total,Failure Rate -  Boys,Failure Rate - Girls,Failure Rate - Total,Abseentism Rate - Boys,Abseentism Rate - Girls,Abseentism Rate - Total
2022,Other,South Buganda,Ssembabule,340,286,626,981,1237,2218,368,538,906,259,400,659,233,356,589,107,116,223,2288,2933,5221,2181,2817,4998,1948,2461,4409,89.32%,87.36%,88.22%,1689,2061,3750,77.44%,73.16%,75.03%,15.59%,10.15%,12.53%,16.32%,12.64%,11.78%,4.68%,3.95%,4.27%
2022,AZO,West Nile,Terego,57,6,63,1306,482,1788,969,632,1601,469,355,824,520,464,984,152,94,246,3473,2033,5506,3321,1939,5260,2801,1475,4276,84.34%,76.07%,81.29%,2332,1120,3452,70.22%,57.76%,65.63%,1.72%,0.31%,1.20%,13.97%,23.93%,18.71%,4.38%,4.62%,4.47%
2022,KMD,Bukedi,Tororo,495,276,771,1905,1841,3746,1366,1317,2683,987,1192,2179,1199,1345,2544,95,147,242,6047,6118,12165,5952,5971,11923,4753,4626,9379,79.86%,77.47%,78.66%,3766,3434,7200,63.27%,57.51%,60.39%,8.32%,4.62%,6.47%,22.60%,22.53%,21.34%,1.57%,2.40%,1.99%
2022,KMD,South Buganda,Wakiso,10776,10812,21588,15330,19384,34714,3029,4079,7108,1893,2666,4559,1187,1343,2530,461,606,1067,32676,38890,71566,32215,38284,70499,31028,36941,67969,96.32%,96.49%,96.41%,29135,34275,63410,90.44%,89.53%,89.94%,33.45%,28.24%,30.62%,4.17%,3.51%,3.59%,1.41%,1.56%,1.49%
2022,AZO,West Nile,Yumbe,103,36,139,1655,763,2418,1109,759,1868,546,445,991,493,471,964,135,119,254,4041,2593,6634,3906,2474,6380,3413,2003,5416,87.38%,80.96%,84.89%,2867,1558,4425,73.40%,62.97%,69.36%,2.64%,1.46%,2.18%,12.06%,19.04%,15.11%,3.34%,4.59%,3.83%
2022,Other,West Nile,Zombo,35,16,51,626,293,919,517,282,799,325,188,513,311,208,519,105,49,154,1919,1036,2955,1814,987,2801,1503,779,2282,82.86%,78.93%,81.47%,1178,591,1769,64.94%,59.88%,63.16%,1.93%,1.62%,1.82%,11.47%,21.07%,18.53%,5.47%,4.73%,5.21%
2025,,Karamoja,ABIM,20,7,27,414,260,674,244,210,454,94,84,178,85,96,181,8,10,18,865,667,1532,857,657,1514,772,561,1333,90.08%,85.39%,88.04%,678,477,1155,79.11%,72.60%,76.29%,2.33%,1.07%,1.78%,11.20%,14.61%,11.96%,0.92%,1.50%,1.17%
2025,,West Nile,ADJUMANI,78,33,111,931,571,1502,1094,813,1907,568,440,1008,594,703,1297,35,36,71,3300,2596,5896,3265,2560,5825,2671,1857,4528,81.81%,72.54%,77.73%,2103,1417,3520,64.41%,55.35%,60.43%,2.39%,1.29%,1.91%,21.53%,27.46%,22.27%,1.06%,1.39%,1.20%
2025,,Acholi,AGAGO,85,47,132,602,563,1165,602,530,1132,347,364,711,337,355,692,31,26,57,2004,1885,3889,1973,1859,3832,1636,1504,3140,82.92%,80.90%,81.94%,1289,1140,2429,65.33%,61.32%,63.39%,4.31%,2.53%,3.44%,17.99%,19.10%,18.06%,1.55%,1.38%,1.47%
2025,,,ALEBTONG,89,54,143,838,708,1546,418,381,799,219,253,472,317,347,664,23,27,50,1904,1770,3674,1881,1743,3624,1564,1396,2960,83.15%,80.09%,81.68%,1345,1143,2488,71.50%,65.58%,68.65%,4.73%,3.10%,3.95%,18.45%,19.91%,18.32%,1.21%,1.53%,1.36%
2025,,,AMOLATAR,36,21,57,432,378,810,356,286,642,160,201,361,309,299,608,12,27,39,1305,1212,2517,1293,1185,2478,984,886,1870,76.10%,74.77%,75.46%,824,685,1509,63.73%,57.81%,60.90%,2.78%,1.77%,2.30%,23.12%,25.23%,24.54%,0.92%,2.23%,1.55%
2025,,Karamoja,AMUDAT,2,1,3,115,103,218,35,53,88,18,48,66,12,28,40,1,17,18,183,250,433,182,233,415,170,205,375,93.41%,87.98%,90.36%,152,157,309,83.52%,67.38%,74.46%,1.10%,0.43%,0.72%,15.38%,12.02%,9.64%,0.55%,6.80%,4.16%
2025,,,AMURIA,23,16,39,608,462,1070,584,573,1157,263,365,628,396,526,922,10,16,26,1884,1958,3842,1874,1942,3816,1478,1416,2894,78.87%,72.91%,75.84%,1215,1051,2266,64.83%,54.12%,59.38%,1.23%,0.82%,1.02%,28.07%,27.09%,24.16%,0.53%,0.82%,0.68%
2025,,Acholi,AMURU,58,32,90,745,429,1174,573,490,1063,323,252,575,306,396,702,27,25,52,2032,1624,3656,2005,1599,3604,1699,1203,2902,84.74%,75.23%,80.52%,1376,951,2327,68.63%,59.47%,64.57%,2.89%,2.00%,2.50%,19.75%,24.77%,19.48%,1.33%,1.54%,1.42%
2025,,,APAC_M_C,34,16,50,171,162,333,77,86,163,39,39,78,51,61,112,5,4,9,377,368,745,372,364,736,321,303,624,86.29%,83.24%,84.78%,282,264,546,75.81%,72.53%,74.18%,9.14%,4.40%,6.79%,16.40%,16.76%,15.22%,1.33%,1.09%,1.21%
2025,,,APAC,18,10,28,412,311,723,226,264,490,110,132,242,123,179,302,6,1,7,895,897,1792,889,896,1785,766,717,1483,86.16%,80.02%,83.08%,656,585,1241,73.79%,65.29%,69.52%,2.02%,1.12%,1.57%,20.13%,19.98%,16.92%,0.67%,0.11%,0.39%
2025,,West Nile,ARUA_M_C,232,131,363,1579,1256,2835,994,1072,2066,455,514,969,532,598,1130,62,57,119,3854,3628,7482,3792,3571,7363,3260,2973,6233,85.97%,83.25%,84.65%,2805,2459,5264,73.97%,68.86%,71.49%,6.12%,3.67%,4.93%,15.77%,16.75%,15.35%,1.61%,1.57%,1.59%
2025,,West Nile,ARUA,8,5,13,262,119,381,422,315,737,183,145,328,202,185,387,19,15,34,1096,784,1880,1077,769,1846,875,584,1459,81.24%,75.94%,79.04%,692,439,1131,64.25%,57.09%,61.27%,0.74%,0.65%,0.70%,17.18%,24.06%,20.96%,1.73%,1.91%,1.81%
2025,,,BUDAKA,148,97,245,886,831,1717,749,770,1519,539,630,1169,364,394,758,20,26,46,2706,2748,5454,2686,2722,5408,2322,2328,4650,86.45%,85.53%,85.98%,1783,1698,3481,66.38%,62.38%,64.37%,5.51%,3.56%,4.53%,14.67%,14.47%,14.02%,0.74%,0.95%,0.84%
2025,,,BUDUDA,54,39,93,581,805,1386,337,500,837,213,284,497,178,239,417,18,39,57,1381,1906,3287,1363,1867,3230,1185,1628,2813,86.94%,87.20%,87.09%,972,1344,2316,71.31%,71.99%,71.70%,3.96%,2.09%,2.88%,17.53%,12.80%,12.91%,1.30%,2.05%,1.73%
2025,,Busoga,BUGIRI_M_C,39,29,68,211,254,465,71,122,193,32,62,94,25,44,69,4,1,5,382,512,894,378,511,889,353,467,820,93.39%,91.39%,92.24%,321,405,726,84.92%,79.26%,81.66%,10.32%,5.68%,7.65%,11.64%,8.61%,7.76%,1.05%,0.20%,0.56%
2025,,Busoga,BUGIRI,122,97,219,1473,1509,2982,905,1059,1964,462,645,1107,418,496,914,21,39,60,3401,3845,7246,3380,3806,7186,2962,3310,6272,87.63%,86.97%,87.28%,2500,2665,5165,73.96%,70.02%,71.88%,3.61%,2.55%,3.05%,14.67%,13.03%,12.72%,0.62%,1.01%,0.83%
2025,,,BUGWERI,67,58,125,847,938,1785,513,692,1205,253,350,603,246,323,569,19,28,47,1945,2389,4334,1926,2361,4287,1680,2038,3718,87.23%,86.32%,86.73%,1427,1688,3115,74.09%,71.50%,72.66%,3.48%,2.46%,2.92%,16.77%,13.68%,13.27%,0.98%,1.17%,1.08%
2025,,Ankole,BUHWEJU,204,189,393,673,917,1590,95,137,232,21,29,50,4,6,10,16,12,28,1013,1290,2303,997,1278,2275,993,1272,2265,99.60%,99.53%,99.56%,972,1243,2215,97.49%,97.26%,97.36%,20.46%,14.79%,17.27%,0.60%,0.47%,0.44%,1.58%,0.93%,1.22%
2025,,,BUKWE,115,142,257,918,1156,2074,452,571,1023,209,283,492,194,266,460,22,19,41,1910,2437,4347,1888,2418,4306,1694,2152,3846,89.72%,89.00%,89.32%,1485,1869,3354,78.65%,77.30%,77.89%,6.09%,5.87%,5.97%,14.09%,11.00%,10.68%,1.15%,0.78%,0.94%
2025,,,BUKEDEA,113,240,353,962,954,1916,647,748,1395,298,421,719,270,328,598,12,16,28,2302,2707,5009,2290,2691,4981,2020,2363,4383,88.21%,87.81%,87.99%,1722,1942,3664,75.20%,72.17%,73.56%,4.93%,8.92%,7.09%,14.32%,12.19%,12.01%,0.52%,0.59%,0.56%
2025,,,BUKOMANSIMBI,355,374,729,1067,1328,2395,320,432,752,131,161,292,103,116,219,6,11,17,1982,2422,4404,1976,2411,4387,1873,2295,4168,94.79%,95.19%,95.01%,1742,2134,3876,88.16%,88.51%,88.35%,17.97%,15.51%,16.62%,5.87%,4.81%,4.99%,0.30%,0.45%,0.39%
2025,,,BUIKWE,19,11,30,431,510,941,362,433,795,195,260,455,216,248,464,10,10,20,1233,1472,2705,1223,1462,2685,1007,1214,2221,82.34%,83.04%,82.72%,812,954,1766,66.39%,65.25%,65.77%,1.55%,0.75%,1.12%,20.28%,16.96%,17.28%,0.81%,0.68%,0.74%
2025,,,BULAMBULI,22,15,37,333,331,664,352,401,753,222,282,504,340,403,743,27,44,71,1296,1476,2772,1269,1432,2701,929,1029,1958,73.21%,71.86%,72.49%,707,747,1454,55.71%,52.16%,53.83%,1.73%,1.05%,1.37%,31.76%,28.14%,27.51%,2.08%,2.98%,2.56%
2025,,Bunyoro,BULISA,26,22,48,444,286,730,282,225,507,139,157,296,95,164,259,6,12,18,992,866,1858,986,854,1840,891,690,1581,90.37%,80.80%,85.92%,752,533,1285,76.27%,62.41%,69.84%,2.64%,2.58%,2.61%,16.63%,19.20%,14.08%,0.60%,1.39%,0.97%
2025,,,BUNDIBUGYO,179,133,312,904,888,1792,513,483,996,454,433,887,688,607,1295,61,81,142,2799,2625,5424,2738,2544,5282,2050,1937,3987,74.87%,76.14%,75.48%,1596,1504,3100,58.29%,59.12%,58.69%,6.54%,5.23%,5.91%,22.17%,23.86%,24.52%,2.18%,3.09%,2.62%
2025,,,BUNYANGABU,557,674,1231,1032,1227,2259,133,150,283,49,53,102,27,31,58,26,33,59,1824,2168,3992,1798,2135,3933,1771,2104,3875,98.50%,98.55%,98.53%,1722,2051,3773,95.77%,96.07%,95.93%,30.98%,31.57%,31.30%,1.72%,1.45%,1.47%,1.43%,1.52%,1.48%
2025,,Ankole,BUSHENYI_M_C,398,447,845,356,587,943,13,26,39,9,13,22,5,5,10,5,4,9,786,1082,1868,781,1078,1859,776,1073,1849,99.36%,99.54%,99.46%,767,1060,1827,98.21%,98.33%,98.28%,50.96%,41.47%,45.45%,0.64%,0.46%,0.54%,0.64%,0.37%,0.48%
2025,,Ankole,BUSHENYI,543,615,1158,1334,1631,2965,219,228,447,69,56,125,25,36,61,32,28,60,2222,2594,4816,2190,2566,4756,2165,2530,4695,98.86%,98.60%,98.72%,2096,2474,4570,95.71%,96.41%,96.09%,24.79%,23.97%,24.35%,1.64%,1.40%,1.28%,1.44%,1.08%,1.25%
2025,,,BUSIA_M_C,93,54,147,460,556,1016,90,172,262,49,81,130,52,70,122,8,10,18,752,943,1695,744,933,1677,692,863,1555,93.01%,92.50%,92.73%,643,782,1425,86.42%,83.82%,84.97%,12.50%,5.79%,8.77%,9.41%,7.50%,7.27%,1.06%,1.06%,1.06%
2025,,,BUSIA,154,112,266,1470,1467,2937,661,806,1467,308,443,751,181,201,382,25,30,55,2799,3059,5858,2774,3029,5803,2593,2828,5421,93.48%,93.36%,93.42%,2285,2385,4670,82.37%,78.74%,80.48%,5.55%,3.70%,4.58%,7.25%,6.64%,6.58%,0.89%,0.98%,0.94%
2025,,,BUTALEJA,152,107,259,1065,1144,2209,727,852,1579,424,531,955,349,426,775,49,73,122,2766,3133,5899,2717,3060,5777,2368,2634,5002,87.15%,86.08%,86.58%,1944,2103,4047,71.55%,68.73%,70.05%,5.59%,3.50%,4.48%,15.68%,13.92%,13.42%,1.77%,2.33%,2.07%
2025,,,BUTAMBALA,107,121,228,1028,1223,2251,494,542,1036,255,289,544,212,202,414,47,58,105,2143,2435,4578,2096,2377,4473,1884,2175,4059,89.89%,91.50%,90.74%,1629,1886,3515,77.72%,79.34%,78.58%,5.10%,5.09%,5.10%,9.64%,8.50%,9.26%,2.19%,2.38%,2.29%
2025,,,BUTEBO,15,1,16,458,318,776,461,432,893,353,405,758,366,377,743,11,15,26,1664,1548,3212,1653,1533,3186,1287,1156,2443,77.86%,75.41%,76.68%,934,751,1685,56.50%,48.99%,52.89%,0.91%,0.07%,0.50%,22.81%,24.59%,23.32%,0.66%,0.97%,0.81%
2025,,,BUVUMA,11,2,13,202,141,343,81,116,197,28,45,73,23,29,52,6,2,8,351,335,686,345,333,678,322,304,626,93.33%,91.29%,92.33%,294,259,553,85.22%,77.78%,81.56%,3.19%,0.60%,1.92%,8.41%,8.71%,7.67%,1.71%,0.60%,1.17%
2025,,Busoga,BUYENDE,150,117,267,1408,1542,2950,890,990,1880,398,466,864,242,300,542,39,40,79,3127,3455,6582,3088,3415,6503,2846,3115,5961,92.16%,91.22%,91.67%,2448,2649,5097,79.27%,77.57%,78.38%,4.86%,3.43%,4.11%,9.72%,8.78%,8.33%,1.25%,1.16%,1.20%
2025,,,DOKOLO,86,50,136,621,480,1101,462,426,888,194,229,423,200,304,513,10,24,34,1573,1513,3086,1563,1489,3052,1363,1185,2548,87.20%,79.58%,83.49%,1169,956,2125,74.79%,64.20%,69.63%,5.50%,3.36%,4.46%,19.45%,20.42%,16.81%,0.64%,1.59%,1.10%
2025,,,ENTEBBE_M_C,275,235,510,652,761,1413,97,127,224,21,56,77,14,13,27,5,4,9,1064,1196,2260,1059,1192,2251,1045,1179,2224,98.68%,98.91%,98.80%,1024,1123,2147,96.69%,94.21%,95.38%,25.97%,19.71%,22.66%,1.23%,1.09%,1.20%,0.47%,0.33%,0.40%
2025,,,FORTPORTAL,143,174,317,886,1030,1916,193,265,458,93,107,200,69,64,133,12,17,29,1396,1657,3053,1384,1640,3024,1315,1576,2891,95.01%,96.10%,95.60%,1222,1469,2691,88.29%,89.57%,88.99%,10.33%,10.61%,10.48%,4.62%,3.90%,4.40%,0.86%,1.03%,0.95%
2025,,,GOMBA,215,198,413,1490,1874,3364,346,429,775,137,180,317,149,184,333,85,75,160,2422,2940,5362,2337,2865,5202,2188,2681,4869,93.62%,93.58%,93.60%,2051,2501,4552,87.76%,87.29%,87.50%,9.20%,6.91%,7.94%,7.87%,6.42%,6.40%,3.51%,2.55%,2.98%
2025,,Acholi,GULU_CITY,426,344,770,1188,1246,2434,288,380,668,107,165,272,101,153,254,28,23,51,2138,2311,4449,2110,2288,4398,2009,2135,4144,95.21%,93.31%,94.22%,1902,1970,3872,90.14%,86.10%,88.04%,20.19%,15.03%,17.51%,7.25%,6.69%,5.78%,1.31%,1.00%,1.15%
2025,,Acholi,GULU,18,10,28,364,323,687,286,371,657,151,155,306,140,229,369,8,23,31,967,1111,2078,959,1088,2047,819,859,1678,85.40%,78.95%,81.97%,668,704,1372,69.66%,64.71%,67.02%,1.88%,0.92%,1.37%,23.88%,21.05%,18.03%,0.83%,2.07%,1.49%
2025,,Bunyoro,HOIMA_CITY,387,306,693,875,1038,1913,208,303,511,114,154,268,119,126,245,19,14,33,1722,1941,3663,1703,1927,3630,1584,1801,3385,93.01%,93.46%,93.25%,1470,1647,3117,86.32%,85.47%,85.87%,22.72%,15.88%,19.09%,7.40%,6.54%,6.75%,1.10%,0.72%,0.90%
2025,,Bunyoro,HOIMA,61,35,96,722,645,1367,393,477,870,207,320,527,315,430,745,49,42,91,1747,1949,3696,1698,1907,3605,1383,1477,2860,81.45%,77.45%,79.33%,1176,1157,2333,69.26%,60.67%,64.72%,3.59%,1.84%,2.66%,25.32%,22.55%,20.67%,2.80%,2.15%,2.46%
2025,,Ankole,IBANDA_M_C,283,196,479,591,736,1327,103,163,266,54,78,132,18,45,63,14,15,29,1063,1233,2296,1049,1218,2267,1031,1173,2204,98.28%,96.31%,97.22%,977,1095,2072,93.14%,89.90%,91.40%,26.98%,16.09%,21.13%,4.29%,3.69%,2.78%,1.32%,1.22%,1.26%
2025,,Ankole,IBANDA,387,352,739,1035,1291,2326,100,145,245,29,53,82,17,24,41,16,19,35,1584,1884,3468,1568,1865,3433,1551,1841,3392,98.92%,98.71%,98.81%,1522,1788,3310,97.07%,95.87%,96.42%,24.68%,18.87%,21.53%,1.53%,1.29%,1.19%,1.01%,1.01%,1.01%
2025,,Busoga,IGANGA_M_C,62,36,98,345,377,722,98,131,229,40,54,94,44,49,93,4,6,10,593,653,1246,589,647,1236,545,598,1143,92.53%,92.43%,92.48%,505,544,1049,85.74%,84.08%,84.87%,10.53%,5.56%,7.93%,8.32%,7.57%,7.52%,0.67%,0.92%,0.80%
2025,,Busoga,IGANGA,300,308,608,1516,1714,3230,788,1047,1835,525,708,1233,587,857,1444,34,38,72,3750,4672,8422,3716,4634,8350,3129,3777,6906,84.20%,81.51%,82.71%,2604,3069,5673,70.08%,66.23%,67.94%,8.07%,6.65%,7.28%,23.06%,18.49%,17.29%,0.91%,0.81%,0.85%
2025,,Ankole,ISINGIRO,1027,906,1933,2813,3441,6254,588,830,1418,275,437,712,122,173,295,92,100,192,4917,5887,10804,4825,5787,10612,4703,5614,10317,97.47%,97.01%,97.22%,4428,5177,9605,91.77%,89.46%,90.51%,21.28%,15.66%,18.22%,3.59%,2.99%,2.78%,1.87%,1.70%,1.78%
2025,,Busoga,JINJA_CITY,409,407,816,1479,1790,3269,389,539,928,198,337,535,172,262,434,36,31,67,2683,3366,6049,2647,3335,5982,2475,3073,5548,93.50%,92.14%,92.74%,2277,2736,5013,86.02%,82.04%,83.80%,15.45%,12.20%,13.64%,9.90%,7.86%,7.26%,1.34%,0.92%,1.11%
2025,,Busoga,JINJA,300,195,495,1609,1908,3517,696,964,1660,405,523,928,348,393,741,34,41,75,3392,4024,7416,3358,3983,7341,3010,3590,6600,89.64%,90.13%,89.91%,2605,3067,5672,77.58%,77.00%,77.26%,8.93%,4.90%,6.74%,11.70%,9.87%,10.09%,1.00%,1.02%,1.01%
2025,,Karamoja,KAABONG,7,1,8,219,109,328,110,116,226,47,32,79,27,44,71,5,2,7,415,304,719,410,302,712,383,258,641,93.41%,85.43%,90.03%,336,226,562,81.95%,74.83%,78.93%,1.71%,0.33%,1.12%,10.73%,14.57%,9.97%,1.20%,0.66%,0.97%
2025,,,KABALE_M_C,360,341,701,412,490,902,67,107,174,29,44,73,19,26,45,5,1,6,892,1009,1901,887,1008,1895,868,982,1850,97.86%,97.42%,97.63%,839,938,1777,94.59%,93.06%,93.77%,40.59%,33.83%,36.99%,2.93%,2.58%,2.37%,0.56%,0.10%,0.32%
2025,,,KABALE,141,78,219,847,991,1838,306,467,773,126,247,373,83,123,206,29,29,58,1532,1935,3467,1503,1906,3409,1420,1783,3203,94.48%,93.55%,93.96%,1294,1536,2830,86.09%,80.59%,83.02%,9.38%,4.09%,6.42%,8.18%,6.45%,6.04%,1.89%,1.50%,1.67%
2025,,,KABAROLE,65,54,119,782,889,1671,382,473,855,269,328,597,295,358,653,48,48,96,1841,2150,3991,1793,2102,3895,1498,1744,3242,83.55%,82.97%,83.23%,1229,1416,2645,68.54%,67.36%,67.91%,3.63%,2.57%,3.06%,19.97%,17.03%,16.77%,2.61%,2.23%,2.41%
2025,,,KABERAMAIDO,14,3,17,407,319,726,389,370,759,103,151,254,59,70,129,2,0,2,974,913,1887,972,913,1885,913,843,1756,93.93%,92.33%,93.16%,810,692,1502,83.33%,75.79%,79.68%,1.44%,0.33%,0.90%,7.20%,7.67%,6.84%,0.21%,0.00%,0.11%
2025,,Bunyoro,KAGADI,219,143,362,1930,2206,4136,819,962,1781,381,481,862,194,296,490,75,83,158,3618,4171,7789,3543,4088,7631,3349,3792,7141,94.52%,92.76%,93.58%,2968,3311,6279,83.77%,80.99%,82.28%,6.18%,3.50%,4.74%,8.35%,7.24%,6.42%,2.07%,1.99%,2.03%
2025,,Bunyoro,KAKUMIRO,191,148,339,1239,1217,2456,538,643,1181,266,330,596,179,270,449,35,40,75,2448,2648,5096,2413,2608,5021,2234,2338,4572,92.58%,89.65%,91.06%,1968,2008,3976,81.56%,76.99%,79.19%,7.92%,5.67%,6.75%,11.19%,10.35%,8.94%,1.43%,1.51%,1.47%
2025,,,KALAKI,10,4,14,361,243,604,370,347,717,142,190,332,108,175,283,0,3,3,991,962,1953,991,959,1950,883,784,1667,89.10%,81.75%,85.49%,741,594,1335,74.77%,61.94%,68.46%,1.01%,0.42%,0.72%,17.66%,18.25%,14.51%,0.00%,0.31%,0.15%
2025,,,KALANGALA,53,31,84,171,201,372,26,30,56,9,21,30,2,4,6,5,3,8,266,290,556,261,287,548,259,283,542,99.23%,98.61%,98.91%,250,262,512,95.79%,91.29%,93.43%,20.31%,10.80%,15.33%,1.53%,1.39%,1.09%,1.88%,1.03%,1.44%
2025,,Busoga,KALIRO,77,70,147,834,941,1775,650,729,1379,419,487,906,355,427,782,19,18,37,2354,2672,5026,2335,2654,4989,1980,2227,4207,84.80%,83.91%,84.33%,1561,1740,3301,66.85%,65.56%,66.17%,3.30%,2.64%,2.95%,18.29%,16.09%,15.67%,0.81%,0.67%,0.74%
2025,,,KALUNGU,326,417,743,1453,1875,3328,436,562,998,212,229,441,138,150,288,51,46,97,2616,3279,5895,2565,3233,5798,2427,3083,5510,94.62%,95.36%,95.03%,2215,2854,5069,86.35%,88.28%,87.43%,12.71%,12.90%,12.81%,5.85%,4.64%,4.97%,1.95%,1.40%,1.65%
2025,,,KAMPALA,4249,4091,8340,7895,9143,17038,1550,1849,3399,648,962,1610,510,592,1102,115,155,270,14967,16792,31759,14852,16637,31489,14342,16045,30387,96.57%,96.44%,96.50%,13694,15083,28777,92.20%,90.66%,91.39%,28.61%,24.59%,26.49%,3.99%,3.56%,3.50%,0.77%,0.92%,0.85%
2025,,Busoga,KAMULI_M_C,157,198,355,513,604,1117,171,226,397,90,102,192,125,254,379,6,8,14,1062,1392,2454,1056,1384,2440,931,1130,2061,88.16%,81.65%,84.47%,841,1028,1869,79.64%,74.28%,76.60%,14.87%,14.31%,14.55%,24.05%,18.35%,15.53%,0.56%,0.57%,0.57%
2025,,Busoga,KAMULI,314,244,558,2317,2606,4923,1155,1373,2528,556,776,1332,427,541,968,42,39,81,4811,5579,10390,4769,5540,10309,4342,4999,9341,91.05%,90.23%,90.61%,3786,4223,8009,79.39%,76.23%,77.69%,6.58%,4.40%,5.41%,11.34%,9.77%,9.39%,0.87%,0.70%,0.78%
2025,,,KAMWENGE,298,218,516,1439,1560,2999,382,517,899,158,220,378,54,115,169,23,41,64,2354,2671,5025,2331,2630,4961,2277,2515,4792,97.68%,95.63%,96.59%,2119,2295,4414,90.91%,87.26%,88.97%,12.78%,8.29%,10.40%,4.93%,4.37%,3.41%,0.98%,1.54%,1.27%
2025,,,KANUNGU,303,269,572,1218,1357,2575,605,715,1320,279,421,700,175,304,479,25,56,81,2605,3122,5727,2580,3066,5646,2405,2762,5167,93.22%,90.08%,91.52%,2126,2341,4467,82.40%,76.35%,79.12%,11.74%,8.77%,10.13%,11.78%,9.92%,8.48%,0.96%,1.79%,1.41%
2025,,,KAPCHORWA_M_C,113,103,216,448,488,936,180,176,356,123,189,312,107,168,275,1,3,4,972,1127,2099,971,1124,2095,864,956,1820,88.98%,85.05%,86.87%,741,767,1508,76.31%,68.24%,71.98%,11.64%,9.16%,10.31%,17.30%,14.95%,13.13%,0.10%,0.27%,0.19%
2025,,,KAPCHORWA,11,9,20,217,205,422,186,233,419,130,156,286,163,186,349,4,6,10,711,795,1506,707,789,1496,544,603,1147,76.94%,76.43%,76.67%,414,447,861,58.56%,56.65%,57.55%,1.56%,1.14%,1.34%,26.31%,23.57%,23.33%,0.56%,0.75%,0.66%
2025,,,KAPELEBYONG,21,7,28,462,356,818,256,235,491,62,96,158,40,65,105,12,11,23,853,770,1623,841,759,1600,801,694,1495,95.24%,91.44%,93.44%,739,598,1337,87.87%,78.79%,83.56%,2.50%,0.92%,1.75%,7.73%,8.56%,6.56%,1.41%,1.43%,1.42%
2025,,Karamoja,KARENGA,17,0,17,212,80,292,135,86,221,33,39,72,22,41,63,6,2,8,425,248,673,419,246,665,397,205,602,94.75%,83.33%,90.53%,364,166,530,86.87%,67.48%,79.70%,4.06%,0.00%,2.56%,9.79%,16.67%,9.47%,1.41%,0.81%,1.19%
2025,,,KASESE_M_C,539,554,1093,816,989,1805,96,112,208,20,27,47,11,22,33,6,12,18,1488,1716,3204,1482,1704,3186,1471,1682,3153,99.26%,98.71%,98.96%,1451,1655,3106,97.91%,97.12%,97.49%,36.37%,32.51%,34.31%,1.48%,1.29%,1.04%,0.40%,0.70%,0.56%
2025,,,KASESE,426,448,874,3296,3709,7005,1367,1554,2921,543,641,1184,475,434,909,88,97,185,6195,6883,13078,6107,6786,12893,5632,6352,11984,92.22%,93.60%,92.95%,5089,5711,10800,83.33%,84.16%,83.77%,6.98%,6.60%,6.78%,7.11%,6.40%,7.05%,1.42%,1.41%,1.41%
2025,,,KASSANDA,325,395,720,1755,2236,3991,377,521,898,128,147,275,81,93,174,38,47,85,2704,3439,6143,2666,3392,6058,2585,3299,5884,96.96%,97.26%,97.13%,2457,3152,5609,92.16%,92.92%,92.59%,12.19%,11.65%,11.89%,3.49%,2.74%,2.87%,1.41%,1.37%,1.38%
2025,,,KATAKWI,88,40,128,694,631,1325,354,373,727,190,201,391,180,189,369,14,16,30,1520,1450,2970,1506,1434,2940,1326,1245,2571,88.05%,86.82%,87.45%,1136,1044,2180,75.43%,72.80%,74.15%,5.84%,2.79%,4.35%,12.55%,13.18%,12.55%,0.92%,1.10%,1.01%
2025,,,KAYUNGA,241,225,466,2053,2381,4434,836,1052,1888,485,600,1085,366,506,872,71,94,165,4052,4858,8910,3981,4764,8745,3615,4258,7873,90.81%,89.38%,90.03%,3130,3658,6788,78.62%,76.78%,77.62%,6.05%,4.72%,5.33%,12.71%,10.62%,9.97%,1.75%,1.93%,1.85%
2025,,Ankole,KAZO,395,367,762,1011,1212,2223,98,155,253,42,49,91,25,25,50,25,25,50,1596,1833,3429,1571,1808,3379,1546,1783,3329,98.41%,98.62%,98.52%,1504,1734,3238,95.74%,95.91%,95.83%,25.14%,20.30%,22.55%,1.59%,1.38%,1.48%,1.57%,1.36%,1.46%
2025,,Bunyoro,KIBAALE,113,107,220,606,692,1298,258,379,637,101,151,252,92,115,207,4,5,9,1174,1449,2623,1170,1444,2614,1078,1329,2407,92.14%,92.04%,92.08%,977,1178,2155,83.50%,81.58%,82.44%,9.66%,7.41%,8.42%,9.83%,7.96%,7.92%,0.34%,0.35%,0.34%
